cid,character,movement_type,src_slot,dst_bank,dst_slot,raw_move_id,target_cid,target_character,target_slot_exists,target_animation_hex,resolution_status,confidence,reason
028,Hilde,sidestep_down_candidate,1584,2,1564,0x241D,028,Hilde,True,05F8,resolved_move_bucket,confirmed_static_data,0x241D: bank 2 targets current-character FLuxMoveBank bucket 2
028,Hilde,backstep_candidate,2189,2,1789,0x24FE,028,Hilde,True,1490,resolved_move_bucket,confirmed_static_data,0x24FE: bank 2 targets current-character FLuxMoveBank bucket 2
028,Hilde,forward_step_candidate,2189,2,1789,0x24FE,028,Hilde,True,1490,resolved_move_bucket,confirmed_static_data,0x24FE: bank 2 targets current-character FLuxMoveBank bucket 2
028,Hilde,backstep_candidate,2190,2,2387,0x2754,028,Hilde,True,1255,resolved_move_bucket,confirmed_static_data,0x2754: bank 2 targets current-character FLuxMoveBank bucket 2
028,Hilde,forward_step_candidate,2190,2,2387,0x2754,028,Hilde,True,1255,resolved_move_bucket,confirmed_static_data,0x2754: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,sidestep_down_candidate,1507,2,1487,0x2384,030,Amy,True,0090,resolved_move_bucket,confirmed_static_data,0x2384: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,backstep_candidate,2041,2,1675,0x2440,030,Amy,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,forward_step_candidate,2041,2,1675,0x2440,030,Amy,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,backstep_candidate,2042,2,2344,0x26DD,030,Amy,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,forward_step_candidate,2042,2,2344,0x26DD,030,Amy,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,backstep_candidate,2175,2,2350,0x26E3,030,Amy,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,forward_step_candidate,2175,2,2350,0x26E3,030,Amy,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,backstep_candidate,2177,2,2350,0x26E3,030,Amy,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,forward_step_candidate,2177,2,2350,0x26E3,030,Amy,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,backstep_candidate,2231,2,2353,0x26E6,030,Amy,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,forward_step_candidate,2232,2,2353,0x26E6,030,Amy,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,backstep_candidate,2270,2,2355,0x26E8,030,Amy,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
030,Amy,forward_step_candidate,2272,2,2355,0x26E8,030,Amy,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,sidestep_down_candidate,1626,2,1606,0x2384,060,2B,True,0453,resolved_move_bucket,confirmed_static_data,0x2384: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,backstep_candidate,2160,2,1794,0x2440,060,2B,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,forward_step_candidate,2160,2,1794,0x2440,060,2B,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,backstep_candidate,2161,2,2463,0x26DD,060,2B,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,forward_step_candidate,2161,2,2463,0x26DD,060,2B,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,backstep_candidate,2294,2,2469,0x26E3,060,2B,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,forward_step_candidate,2294,2,2469,0x26E3,060,2B,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,backstep_candidate,2296,2,2469,0x26E3,060,2B,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,forward_step_candidate,2296,2,2469,0x26E3,060,2B,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,backstep_candidate,2350,2,2472,0x26E6,060,2B,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,forward_step_candidate,2351,2,2472,0x26E6,060,2B,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,backstep_candidate,2389,2,2474,0x26E8,060,2B,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
060,2B,forward_step_candidate,2391,2,2474,0x26E8,060,2B,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
061,Haohmaru,sidestep_down_candidate,1658,2,1638,0x241D,061,Haohmaru,True,0064,resolved_move_bucket,confirmed_static_data,0x241D: bank 2 targets current-character FLuxMoveBank bucket 2
061,Haohmaru,backstep_candidate,2263,2,1863,0x24FE,061,Haohmaru,True,1491,resolved_move_bucket,confirmed_static_data,0x24FE: bank 2 targets current-character FLuxMoveBank bucket 2
061,Haohmaru,forward_step_candidate,2263,2,1863,0x24FE,061,Haohmaru,True,1491,resolved_move_bucket,confirmed_static_data,0x24FE: bank 2 targets current-character FLuxMoveBank bucket 2
061,Haohmaru,backstep_candidate,2264,2,2461,0x2754,061,Haohmaru,True,1254,resolved_move_bucket,confirmed_static_data,0x2754: bank 2 targets current-character FLuxMoveBank bucket 2
061,Haohmaru,forward_step_candidate,2264,2,2461,0x2754,061,Haohmaru,True,1254,resolved_move_bucket,confirmed_static_data,0x2754: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,sidestep_down_candidate,1390,2,1370,0x2384,062,Groh,True,023C,resolved_move_bucket,confirmed_static_data,0x2384: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,backstep_candidate,1924,2,1558,0x2440,062,Groh,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,forward_step_candidate,1924,2,1558,0x2440,062,Groh,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,backstep_candidate,1925,2,2227,0x26DD,062,Groh,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,forward_step_candidate,1925,2,2227,0x26DD,062,Groh,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,backstep_candidate,2058,2,2233,0x26E3,062,Groh,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,forward_step_candidate,2058,2,2233,0x26E3,062,Groh,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,backstep_candidate,2060,2,2233,0x26E3,062,Groh,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,forward_step_candidate,2060,2,2233,0x26E3,062,Groh,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,backstep_candidate,2114,2,2236,0x26E6,062,Groh,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,forward_step_candidate,2115,2,2236,0x26E6,062,Groh,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,backstep_candidate,2153,2,2238,0x26E8,062,Groh,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
062,Groh,forward_step_candidate,2155,2,2238,0x26E8,062,Groh,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,sidestep_down_candidate,1496,2,1476,0x2384,064,Azwel,True,005C,resolved_move_bucket,confirmed_static_data,0x2384: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,backstep_candidate,2030,2,1664,0x2440,064,Azwel,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,forward_step_candidate,2030,2,1664,0x2440,064,Azwel,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,backstep_candidate,2031,2,2333,0x26DD,064,Azwel,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,forward_step_candidate,2031,2,2333,0x26DD,064,Azwel,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,backstep_candidate,2164,2,2339,0x26E3,064,Azwel,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,forward_step_candidate,2164,2,2339,0x26E3,064,Azwel,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,backstep_candidate,2166,2,2339,0x26E3,064,Azwel,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,forward_step_candidate,2166,2,2339,0x26E3,064,Azwel,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,backstep_candidate,2220,2,2342,0x26E6,064,Azwel,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,forward_step_candidate,2221,2,2342,0x26E6,064,Azwel,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,backstep_candidate,2259,2,2344,0x26E8,064,Azwel,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
064,Azwel,forward_step_candidate,2261,2,2344,0x26E8,064,Azwel,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,sidestep_down_candidate,1381,2,1361,0x2384,065,Geralt,True,0390,resolved_move_bucket,confirmed_static_data,0x2384: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,backstep_candidate,1915,2,1549,0x2440,065,Geralt,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,forward_step_candidate,1915,2,1549,0x2440,065,Geralt,True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,backstep_candidate,1916,2,2218,0x26DD,065,Geralt,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,forward_step_candidate,1916,2,2218,0x26DD,065,Geralt,True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,backstep_candidate,2049,2,2224,0x26E3,065,Geralt,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,forward_step_candidate,2049,2,2224,0x26E3,065,Geralt,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,backstep_candidate,2051,2,2224,0x26E3,065,Geralt,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,forward_step_candidate,2051,2,2224,0x26E3,065,Geralt,True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,backstep_candidate,2105,2,2227,0x26E6,065,Geralt,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,forward_step_candidate,2106,2,2227,0x26E6,065,Geralt,True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,backstep_candidate,2144,2,2229,0x26E8,065,Geralt,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
065,Geralt,forward_step_candidate,2146,2,2229,0x26E8,065,Geralt,True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),sidestep_down_candidate,1336,2,1316,0x2384,066,Unknown (cid 066),True,0057,resolved_move_bucket,confirmed_static_data,0x2384: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),backstep_candidate,1870,2,1504,0x2440,066,Unknown (cid 066),True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),forward_step_candidate,1870,2,1504,0x2440,066,Unknown (cid 066),True,1491,resolved_move_bucket,confirmed_static_data,0x2440: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),backstep_candidate,1871,2,2173,0x26DD,066,Unknown (cid 066),True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),forward_step_candidate,1871,2,2173,0x26DD,066,Unknown (cid 066),True,1254,resolved_move_bucket,confirmed_static_data,0x26DD: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),backstep_candidate,2004,2,2179,0x26E3,066,Unknown (cid 066),True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),forward_step_candidate,2004,2,2179,0x26E3,066,Unknown (cid 066),True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),backstep_candidate,2006,2,2179,0x26E3,066,Unknown (cid 066),True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),forward_step_candidate,2006,2,2179,0x26E3,066,Unknown (cid 066),True,15DF,resolved_move_bucket,confirmed_static_data,0x26E3: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),backstep_candidate,2060,2,2182,0x26E6,066,Unknown (cid 066),True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),forward_step_candidate,2061,2,2182,0x26E6,066,Unknown (cid 066),True,1168,resolved_move_bucket,confirmed_static_data,0x26E6: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),backstep_candidate,2099,2,2184,0x26E8,066,Unknown (cid 066),True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
066,Unknown (cid 066),forward_step_candidate,2101,2,2184,0x26E8,066,Unknown (cid 066),True,1251,resolved_move_bucket,confirmed_static_data,0x26E8: bank 2 targets current-character FLuxMoveBank bucket 2
