cid,character,src_slot,dst_bank,dst_slot,movement_type,predicate_kind,predicate_text,predicate_args,raw_move_id,source_pc,callcond_idx,dst_animation_hex,dst_animation_length,dst_has_attack_cell,dst_mot_status,dst_mot_size,dst_mot_sha1,distance_tier,confidence,score,reason
00f,Yoshimitsu,358,0,359,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x0167,0x5CDF9,0x07,0014,100.0,False,character_motion_section,696,1b5a994766079bd0127f125bab7acfe05c3b9d42,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,359,0,360,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x0168,0x5CF79,0x07,0014,100.0,False,character_motion_section,696,1b5a994766079bd0127f125bab7acfe05c3b9d42,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,360,0,361,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x0169,0x5D0F9,0x07,0014,100.0,False,character_motion_section,696,1b5a994766079bd0127f125bab7acfe05c3b9d42,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,361,0,362,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x016A,0x5D279,0x07,0014,100.0,False,character_motion_section,696,1b5a994766079bd0127f125bab7acfe05c3b9d42,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,362,0,363,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x016B,0x5D3F9,0x07,000E,100.0,False,character_motion_section,5408,06ae1a57886f0212a8f0869748ca65e38faacd80,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,365,0,366,back_diagonal,direction,(back+up),0x0020 0x0500 0x0013,0x016E,0x5D9BF,0x07,0322,100.0,True,character_motion_section,10704,17ff69cbea521c395361d1199890b5bb658936b7,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,368,0,371,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0173,0x5DF5C,0x07,0168,100.0,True,character_motion_section,1072,4588e233fa912b58ce099ecb075912de12ac221d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,371,0,372,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0174,0x5E408,0x07,0168,100.0,True,character_motion_section,1072,4588e233fa912b58ce099ecb075912de12ac221d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,372,0,373,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0175,0x5E5D2,0x07,0168,100.0,True,character_motion_section,1072,4588e233fa912b58ce099ecb075912de12ac221d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,379,0,382,backstep_candidate,direction,(any:back),0x0006 0x0001,0x017E,0x5F405,0x07,0168,100.0,True,character_motion_section,1072,4588e233fa912b58ce099ecb075912de12ac221d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,382,0,383,backstep_candidate,direction,(any:back),0x0006 0x0001,0x017F,0x5F8DB,0x07,0168,100.0,True,character_motion_section,1072,4588e233fa912b58ce099ecb075912de12ac221d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,383,0,384,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0180,0x5FABA,0x07,0168,100.0,True,character_motion_section,1072,4588e233fa912b58ce099ecb075912de12ac221d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,388,0,389,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x0185,0x60485,0x07,0012,100.0,True,character_motion_section,3024,e52d4a931d2f3dc7b7ddaaf77985b1ceb5693bd2,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,388,0,389,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x0185,0x604B2,0x07,0012,100.0,True,character_motion_section,3024,e52d4a931d2f3dc7b7ddaaf77985b1ceb5693bd2,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,390,0,391,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0187,0x60992,0x07,031E,100.0,True,character_motion_section,3208,2cf70e139ea067ab551a5a192929250a1fc9da58,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,391,0,392,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0188,0x60AFF,0x07,031E,100.0,True,character_motion_section,3208,2cf70e139ea067ab551a5a192929250a1fc9da58,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,392,0,393,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0189,0x60C82,0x07,031E,100.0,True,character_motion_section,3208,2cf70e139ea067ab551a5a192929250a1fc9da58,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,393,0,394,backstep_candidate,direction,(any:back),0x0006 0x0001,0x018A,0x60E02,0x07,031E,100.0,True,character_motion_section,3208,2cf70e139ea067ab551a5a192929250a1fc9da58,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,400,0,401,sidestep_up_candidate,direction,(any:up),0x0006 0x0004,0x0191,0x61F4F,0x07,01D3,100.0,True,character_motion_section,4568,691bb5c3c3b41e4d96a20b678449ac163e24f084,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,424,0,434,sidestep_down_candidate,direction,(any:down),0x0006 0x0008,0x01B2,0x6589D,0x07,030D,100.0,False,character_motion_section,9896,d0b7a8c6fd65fbb41e719516b947f7b16e66bcb9,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,425,0,432,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B0,0x65A5B,0x07,030B,100.0,False,character_motion_section,9728,b32cf00184fd17313873e13bc3b0162aed94016c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,426,0,432,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B0,0x65B65,0x07,030B,100.0,False,character_motion_section,9728,b32cf00184fd17313873e13bc3b0162aed94016c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,427,0,432,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B0,0x65C6F,0x07,030B,100.0,False,character_motion_section,9728,b32cf00184fd17313873e13bc3b0162aed94016c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,428,0,432,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B0,0x65D79,0x07,030B,100.0,False,character_motion_section,9728,b32cf00184fd17313873e13bc3b0162aed94016c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,429,0,432,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B0,0x65E83,0x07,030B,100.0,False,character_motion_section,9728,b32cf00184fd17313873e13bc3b0162aed94016c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,430,0,432,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x01B0,0x65F8D,0x07,030B,100.0,False,character_motion_section,9728,b32cf00184fd17313873e13bc3b0162aed94016c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,443,0,444,eight_way_or_ambiguous,direction,(back+forward),0x0005 0x0300,0x01BC,0x67416,0x07,00E8,100.0,True,character_motion_section,8688,59d2367794525cb0d97f2443372e5146786e7932,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,443,0,447,forward_diagonal,direction,(forward+up),0x0020 0x0600 0x000A,0x01BF,0x67449,0x07,0231,100.0,True,character_motion_section,5496,d1adde607f31ea46edc1f10cbc346f871d45338c,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,444,0,445,eight_way_or_ambiguous,direction,(back+forward),0x0020 0x0300 0x0017,0x01BD,0x67649,0x07,01E4,100.0,False,character_motion_section,4360,0916de04feaa7e9708313691d9551abb134143dc,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,445,0,528,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0210,0x67828,0x07,00E3,100.0,False,character_motion_section,2608,c45341af5aac1af1afa48d5592977881deab88fd,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,447,0,448,eight_way_or_ambiguous,direction,(back+forward),0x0005 0x0300,0x01C0,0x67B82,0x07,0230,100.0,True,character_motion_section,7104,31d2fa9ffb99c06cfa0aeb948eb30ac49a371e77,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,448,0,445,eight_way_or_ambiguous,direction,(back+forward),0x0020 0x0300 0x0017,0x01BD,0x67D9A,0x07,01E4,100.0,False,character_motion_section,4360,0916de04feaa7e9708313691d9551abb134143dc,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,454,0,366,back_diagonal,direction,(back+up),0x0020 0x0500 0x0013,0x016E,0x68810,0x07,0322,100.0,True,character_motion_section,10704,17ff69cbea521c395361d1199890b5bb658936b7,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,494,0,528,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0210,0x6F7B2,0x07,00E3,100.0,False,character_motion_section,2608,c45341af5aac1af1afa48d5592977881deab88fd,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,497,0,527,eight_way_or_ambiguous,direction,(back+forward+up+down;any:back|forward|up|down),0x0005 0x7FFF,0x020F,0x6FD42,0x07,00E2,100.0,False,character_motion_section,1688,2d1f15e6b501de1f057dfe12dfa86027103d3c27,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,498,0,527,eight_way_or_ambiguous,direction,(back+forward+up+down;any:back|forward|up|down),0x0005 0x7FFF,0x020F,0x6FE3D,0x07,00E2,100.0,False,character_motion_section,1688,2d1f15e6b501de1f057dfe12dfa86027103d3c27,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,501,0,502,forward_step_candidate,direction,(any:forward),0x0020 0x0002 0x000C,0x01F6,0x7029A,0x07,007E,100.0,True,character_motion_section,4712,bb486389673f8e3d357a23023928cb7fb3577b3d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,540,0,542,sidestep_down_candidate,direction,(any:down),0x0006 0x0008,0x021E,0x73A5D,0x07,020D,100.0,False,character_motion_section,1808,17e34ccbc55cf677f970c6684abf5810ccad6b37,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,543,0,545,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0221,0x73E62,0x07,0279,100.0,True,character_motion_section,6376,8e708946876d19baa71226e243effe610e77ba63,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,545,0,544,back_diagonal,direction,(back+up),0x0006 0x0500 0x0002,0x0220,0x7435F,0x07,0235,100.0,True,character_motion_section,5992,90093988699b736244a1c394024d04cc5b2e53cf,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,545,0,545,backstep_candidate,direction,(any:back),0x0006 0x0001,0x0221,0x74377,0x07,0279,100.0,True,character_motion_section,6376,8e708946876d19baa71226e243effe610e77ba63,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,547,0,548,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x0224,0x74613,0x07,0252,100.0,True,character_motion_section,5792,23dfcc67009cb1fe0f067eab9c5b57267960caec,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,552,0,553,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x0229,0x74C38,0x07,033C,100.0,True,character_motion_section,7120,f5629c1cc4a70bda6d012b7f78fb73e903b5b610,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,553,0,554,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x022A,0x74E3F,0x07,033C,100.0,True,character_motion_section,7120,f5629c1cc4a70bda6d012b7f78fb73e903b5b610,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,559,0,560,unknown_directional,direction,(motion ?),0x0020,0x0230,0x75AEF,0x07,0312,100.0,True,character_motion_section,10152,887afecc37c2ddbde28610b5218cb59e60c83ae7,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,560,0,561,unknown_directional,direction,(motion ?),0x0020,0x0231,0x75BF9,0x07,0312,100.0,True,character_motion_section,10152,887afecc37c2ddbde28610b5218cb59e60c83ae7,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,573,0,499,eight_way_or_ambiguous,direction,(back+forward+up+down;any:back|forward|up|down),0x0005 0x7FFF,0x01F3,0x77C2A,0x07,02C6,100.0,False,character_motion_section,3504,5d17b68c48c7e0ba79c7ef91b68c89028d3596e4,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,595,0,528,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0210,0x79CFE,0x07,00E3,100.0,False,character_motion_section,2608,c45341af5aac1af1afa48d5592977881deab88fd,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,606,0,607,backstep_candidate,direction,(any:back),0x0006 0x0001,0x025F,0x7AF4A,0x07,0076,100.0,True,character_motion_section,5512,de6c865979bc866c8943a630bd06b85c6c941d0d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,610,0,528,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0210,0x7B6C2,0x07,00E3,100.0,False,character_motion_section,2608,c45341af5aac1af1afa48d5592977881deab88fd,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,611,0,346,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x015A,0x7B94C,0x07,000D,100.0,True,character_motion_section,3328,47989405ab81e78bfbe9159cce4b2b2555429b1c,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,611,0,349,forward_diagonal,direction,(forward+up),0x0005 0x0600,0x015D,0x7B964,0x07,02E4,100.0,False,character_motion_section,3152,81c0697fd446cbea86d7412f5a2d27e7131a92b1,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,611,0,347,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x015B,0x7B9A0,0x07,000C,100.0,True,character_motion_section,3232,d7027f9ed6e4d9d8829dd081cda3c0c7aec38229,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,611,0,349,forward_diagonal,direction,(forward+up),0x0005 0x0600,0x015D,0x7B9B8,0x07,02E4,100.0,False,character_motion_section,3152,81c0697fd446cbea86d7412f5a2d27e7131a92b1,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,611,0,348,forward_diagonal,direction,(forward+up),0x0005 0x0600,0x015C,0x7B9F5,0x07,0011,100.0,True,character_motion_section,6824,c1011e01b539370037f825af7821c6fc0b8931b6,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,613,0,358,eight_way_or_ambiguous,direction,(back+forward+up+down;any:back|forward|up|down),0x0005 0x7FFF,0x0166,0x7BC2D,0x07,0014,100.0,False,character_motion_section,696,1b5a994766079bd0127f125bab7acfe05c3b9d42,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,618,0,619,sidestep_up_candidate,direction,(any:up),0x0005 0x0004,0x026B,0x7C186,0x07,0073,100.0,True,character_motion_section,7424,656f307fd0a1a9302614a196dc9707d7af64d4d9,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,624,0,624,unknown_directional,direction,stick:any,0x0006 0x8001,0x0270,0x7C86D,0x07,0064,100.0,True,character_motion_section,8720,28331e99ccc948ec0c7b1f5e1ee124fdebb67481,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,624,0,624,unknown_directional,direction,stick:any,0x0006 0x8001,0x0270,0x7C89A,0x07,0064,100.0,True,character_motion_section,8720,28331e99ccc948ec0c7b1f5e1ee124fdebb67481,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,626,0,627,back_diagonal,direction,(back+up),0x0020 0x0500 0x0008,0x0273,0x7CB68,0x07,0017,100.0,True,character_motion_section,9736,46497e30d0b16c624d83c9d40309ad19b0044d19,relative_authored_difference_no_exact_distance,inferred_static,88,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,646,0,6,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x0006,0x7F23B,0x06,00D0,100.0,False,character_motion_section,3296,63ab0adfd042e79e3df4e6644d60f5cec523fe87,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
