cid,character,movement_type,src_slot,dst_slot,frame,edge_dst_bank,edge_dst_slot,predicate_text,recovery_role,dst_cell_role_summary,confidence,reason
011,Nightmare,sidestep_down_candidate,2953,318,93,0,321,frame [-135..-45],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,323,frame [-45..45],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,326,frame [135..-135],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,324,frame [45..135],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,325,frame [-135..-45],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,319,frame [-45..45],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,322,frame [135..-135],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,320,frame [45..135],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,318,93,0,321,frame [-135..-45],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
011,Nightmare,sidestep_down_candidate,2953,327,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,327,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,385,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,385,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3010,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3010,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3011,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3011,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3019,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3019,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3056,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3059,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3061,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_down_candidate,2953,3062,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,272,274,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,277,279,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,2947,505,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,2948,453,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,2949,476,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,2953,388,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,2953,389,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,307,308,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,378,380,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,430,431,19,0,432,(frame window),attack_followup,offensive_attack:1,confirmed_static_data,frame edge target has offensive hit data
011,Nightmare,sidestep_up_candidate,2950,427,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,2950,435,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,3005,3006,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,3007,3008,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,3080,3059,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
011,Nightmare,sidestep_up_candidate,3080,3062,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,back_diagonal,265,488,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,back_diagonal,466,470,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,back_diagonal,467,472,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,back_diagonal,474,476,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,back_diagonal,475,477,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,265,266,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,276,277,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,346,351,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,426,427,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,538,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,2068,1702,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,468,471,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,469,473,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,266,270,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,267,268,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,268,270,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,269,273,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,277,279,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,278,280,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,347,352,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,348,351,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,349,352,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,350,353,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,351,354,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,352,355,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,353,356,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,410,411,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,539,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,540,548,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,541,548,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,542,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,543,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,544,548,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,545,548,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,2069,2371,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,2202,2377,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,2204,2377,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,2258,2380,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,backstep_candidate,2297,2382,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,eight_way_or_ambiguous,161,164,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,eight_way_or_ambiguous,366,367,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_diagonal,372,373,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_diagonal,390,391,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_diagonal,392,393,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_diagonal,394,395,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,276,284,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,301,308,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,317,318,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,326,327,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,329,330,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,331,332,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,406,407,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,443,444,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,2068,1702,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,168,463,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,266,272,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,268,272,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,269,274,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,308,310,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,309,311,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,312,313,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,319,320,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,319,322,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,320,322,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,321,324,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,332,333,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,333,334,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,335,336,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,422,423,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,534,535,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,534,536,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,534,536,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,2069,2371,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,2202,2377,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,2204,2377,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,2259,2380,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,forward_step_candidate,2299,2382,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,301,316,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,443,445,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,338,342,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,376,377,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,1534,1514,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,2650,2980,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,2650,2980,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_down_candidate,2980,6,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,337,338,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,346,348,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,452,451,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,2988,482,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,2988,487,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,2988,488,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,2988,489,93,0,553,frame [-60..60],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
012,Astaroth,sidestep_up_candidate,2988,489,93,0,552,frame [120..-120],unresolved_cell_semantics,cross_bank_or_unknown:1,unresolved_static_data,recovery target has unresolved cell semantics
012,Astaroth,sidestep_up_candidate,347,349,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,446,448,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,447,451,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,447,452,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,448,451,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
012,Astaroth,sidestep_up_candidate,450,451,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,398,400,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,265,266,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,279,280,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,398,399,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,543,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,544,545,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,2046,1680,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,2953,513,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,2047,2349,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,2180,2355,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,2182,2355,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,2236,2358,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,backstep_candidate,2275,2360,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,eight_way_or_ambiguous,161,164,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,eight_way_or_ambiguous,277,278,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,eight_way_or_ambiguous,302,303,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,eight_way_or_ambiguous,426,427,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,eight_way_or_ambiguous,537,538,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,eight_way_or_ambiguous,2953,536,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,357,544,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,2953,539,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,293,294,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,365,366,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,368,369,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,370,369,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,371,369,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_diagonal,539,541,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,265,268,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,295,296,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,398,401,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,414,415,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,543,545,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,544,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,2046,1680,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,168,448,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,435,543,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,441,544,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,444,544,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,275,276,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,2047,2349,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,2180,2355,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,2182,2355,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,2237,2358,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,forward_step_candidate,2277,2360,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_down_candidate,471,6,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_down_candidate,1512,1492,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_down_candidate,2628,471,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_down_candidate,2628,471,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_down_candidate,2953,512,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_up_candidate,418,419,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_up_candidate,421,422,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_up_candidate,543,548,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_up_candidate,544,546,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_up_candidate,544,548,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
014,Cervantes,sidestep_up_candidate,2953,534,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,257,258,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,261,262,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,419,420,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,2877,419,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,1970,1604,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,2878,454,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,1971,2273,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,2104,2279,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,2106,2279,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,2160,2282,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,backstep_candidate,2199,2284,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,eight_way_or_ambiguous,161,164,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,eight_way_or_ambiguous,313,314,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_diagonal,413,414,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_diagonal,457,458,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_diagonal,459,460,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_diagonal,461,462,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,288,289,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,291,292,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,293,294,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,368,369,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,425,428,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,257,259,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,272,273,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,272,274,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,345,346,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,372,373,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,419,421,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,425,430,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,2877,424,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,1970,1604,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,168,387,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,263,369,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,269,369,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,283,418,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,343,418,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,354,418,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,364,418,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,366,367,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,383,384,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,421,422,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,295,296,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,448,449,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,2878,455,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,1971,2273,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,2104,2279,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,2106,2279,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,2161,2282,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,forward_step_candidate,2201,2284,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_down_candidate,257,260,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_down_candidate,2877,440,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_down_candidate,472,6,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_down_candidate,1436,1416,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_down_candidate,2552,472,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_down_candidate,2552,472,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_down_candidate,2881,297,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,2877,441,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,272,277,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,345,347,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,2877,434,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,2882,441,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,434,435,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,451,452,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
015,Raphael,sidestep_up_candidate,2878,456,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
016,Talim,back_diagonal,2919,393,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
016,Talim,back_diagonal,2919,393,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
016,Talim,backstep_candidate,256,257,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
016,Talim,backstep_candidate,257,260,,,,,unknown_from_static_bytecode,,unknown,no static frame edges found
