cid,character,movement_type,trust_status,src_slot,dst_slot,animation_hex,distance_f4,distance_f8,distance_f12,distance_f16,total_distance,earliest_return_or_guard_frame,earliest_attack_cancel_frame,earliest_stance_return_frame,earliest_unresolved_recovery_frame,recovery_trust_status,recovery_trust_confidence,target_character,target_bank_kind,route_resolution_status,trust_score,trust_reason,recovery_status,caveat
062,Groh,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
062,Groh,backstep_candidate,unresolved,260,261,0332,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Groh,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
062,Groh,eight_way_or_ambiguous,trusted_basic,161,164,027D,0.5004408294600061,0.8676278415945828,1.1368909898415545,1.3341342395286768,1.6486701483944222,,,,,unknown_from_static_bytecode,unknown,Groh,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
062,Groh,forward_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
062,Groh,forward_step_candidate,unresolved,263,336,0355,0.05300000251736492,0.03600000170990825,0.050000002374872565,0.08300000394228846,,,,,,unknown_from_static_bytecode,unknown,Groh,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
062,Groh,sidestep_down_candidate,trusted_basic,257,405,02B6,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Groh,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
062,Groh,sidestep_up_candidate,unresolved,263,340,0354,0.04500000213738531,0.009000000427477062,0.021000000997446477,0.020000000949949026,,,,,,unknown_from_static_bytecode,unknown,Groh,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
064,Azwel,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
064,Azwel,backstep_candidate,unresolved,256,259,0338,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Azwel,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
064,Azwel,eight_way_or_ambiguous,trusted_basic,161,164,0014,0.22305605736311332,0.3803367110095776,0.5199856014210368,0.64294715122558,1.0400312989293465,,,,,unknown_from_static_bytecode,unknown,Azwel,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
064,Azwel,forward_diagonal,unresolved,2937,483,053B,0.09400000446476042,0.21200001006945968,0.2380000113043934,0.17500000831205398,,,,,,unknown_from_static_bytecode,unknown,Azwel,local,resolved_local,148,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
064,Azwel,forward_step_candidate,unresolved,256,272,04A4,0.05900000280234963,0.20000000949949026,0.3570000169565901,0.5080000241287053,,,,,,unknown_from_static_bytecode,unknown,Azwel,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
064,Azwel,sidestep_down_candidate,trusted_basic,256,258,0337,0.0,0.0,0.0,0.0,0.0,,,,,unknown_from_static_bytecode,unknown,Azwel,local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
064,Azwel,sidestep_up_candidate,unresolved,370,280,0365,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Azwel,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
065,Geralt,back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
065,Geralt,backstep_candidate,unresolved,303,308,0420,0.33400001586414874,0.61600002925843,0.8670000411802903,1.1290000536246225,,,,,,unknown_from_static_bytecode,unknown,Geralt,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
065,Geralt,eight_way_or_ambiguous,trusted_basic,161,164,0378,0.22100227292890257,0.45700986842785557,0.7002578429277294,0.8148405138880197,0.8164717161825469,,,,,unknown_from_static_bytecode,unknown,Geralt,local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
065,Geralt,forward_diagonal,trusted_basic,303,310,0422,0.11597414055590785,0.3712142414971412,0.6790029777526206,0.9781784555459498,2.2800003275924343,,,,,unknown_from_static_bytecode,unknown,Geralt,local,resolved_local,198,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
065,Geralt,forward_step_candidate,unresolved,293,294,033B,0.11000000522471964,0.37300001771654934,0.6730000319657847,0.9760000463575125,,,,,,unknown_from_static_bytecode,unknown,Geralt,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
065,Geralt,sidestep_down_candidate,measured_but_not_basic,414,6,040A,0.0,0.0,0.0,0.0,,,,,,unknown_from_static_bytecode,unknown,Geralt,local,resolved_local,155,source is not proven neutral or stance-root basic movement,unknown_from_static_bytecode,source is not proven neutral or stance-root basic movement
065,Geralt,sidestep_up_candidate,unresolved,297,298,0452,0.05200000246986747,0.0740000035148114,0.04400000208988786,0.02200000104494393,,,,,,unknown_from_static_bytecode,unknown,Geralt,local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
066,Unknown (cid 066),back_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
066,Unknown (cid 066),backstep_candidate,unresolved,257,258,0185,0.06300000299233943,0.15100000717211515,0.26000001234933734,0.3570000169565901,,,,,,unknown_from_static_bytecode,unknown,Unknown (cid 066),local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
066,Unknown (cid 066),eight_way_or_ambiguous,trusted_basic,161,164,0585,0.16900000802706927,0.2960000140592456,0.42000001994892955,0.5330000253161415,0.7670000364305452,,,,,unknown_from_static_bytecode,unknown,Unknown (cid 066),local,resolved_local,182,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
066,Unknown (cid 066),forward_diagonal,unresolved,,,,,,,,,,,,,unknown_no_static_route,unknown,,unknown,unresolved_no_route,0,no direction-gated route found for this movement type,unknown_no_static_route,no direction-gated route found for this movement type
066,Unknown (cid 066),forward_step_candidate,unresolved,266,268,07FD,0.0020000000949949026,0.12400000588968396,0.30300001439172775,0.4850000230362639,,,,,,unknown_from_static_bytecode,unknown,Unknown (cid 066),local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
066,Unknown (cid 066),sidestep_down_candidate,trusted_basic,257,259,012D,0.0020000000949949026,0.00800000037997961,0.01500000071246177,0.02200000104494393,0.04000000189989805,,,,,unknown_from_static_bytecode,unknown,Unknown (cid 066),local,resolved_local,205,direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot,unknown_from_static_bytecode,
066,Unknown (cid 066),sidestep_up_candidate,unresolved,263,264,076C,0.20400000968948007,0.41800001985393465,0.4870000231312588,0.49200002336874604,,,,,,unknown_from_static_bytecode,unknown,Unknown (cid 066),local,resolved_local,155,offensive cells exist and no static return/recovery frame is known,unknown_from_static_bytecode,offensive cells exist and no static return/recovery frame is known
