cid,character,slot,animation_hex,cell_index,role,active_start,active_end,has_offensive_hit,has_throw_or_special,has_non_offensive_metadata_or_body,confidence,reason
011,Nightmare,3011,03F4,285,offensive_attack,21,47,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=21-47"
011,Nightmare,3011,03F4,286,offensive_attack,21,47,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=21-47"
011,Nightmare,3011,03F4,285,offensive_attack,21,47,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=21-47"
011,Nightmare,3011,03F4,286,offensive_attack,21,47,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=21-47"
011,Nightmare,3019,03FD,294,offensive_attack,25,26,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=28, active=25-26"
011,Nightmare,3019,03FD,294,offensive_attack,25,26,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=28, active=25-26"
011,Nightmare,3056,0234,326,offensive_attack,17,20,True,False,False,confirmed_static_data,"High Strike cell, damage=16, active=17-20"
011,Nightmare,3059,0235,329,offensive_attack,15,17,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=36, active=15-17"
011,Nightmare,3061,007E,331,offensive_attack,20,25,True,False,False,confirmed_static_data,"Mid Grab cell, damage=26, active=20-25"
011,Nightmare,3062,0375,332,offensive_attack,36,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=48, active=36-39"
011,Nightmare,274,02C4,38,offensive_attack,36,37,True,False,False,confirmed_static_data,"High Super_or_Other cell, damage=28, active=36-37"
011,Nightmare,279,02DE,44,offensive_attack,16,17,True,False,False,confirmed_static_data,"High Super_or_Other cell, damage=28, active=16-17"
011,Nightmare,505,035E,205,offensive_attack,9,10,True,False,False,confirmed_static_data,"High Grab cell, damage=16, active=9-10"
011,Nightmare,453,0238,181,offensive_attack,15,17,True,False,False,confirmed_static_data,"Unblockable Grab cell, damage=10, active=15-17"
011,Nightmare,453,0238,182,offensive_attack,16,17,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=16-17"
011,Nightmare,476,01AD,192,offensive_attack,9,10,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=9-10"
011,Nightmare,388,00F1,140,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
011,Nightmare,389,00F1,141,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
011,Nightmare,308,015A,76,offensive_attack,20,21,True,False,False,confirmed_static_data,"Mid Grab cell, damage=30, active=20-21"
011,Nightmare,380,00A5,131,offensive_attack,32,33,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=24, active=32-33"
011,Nightmare,431,038B,170,offensive_attack,14,16,True,False,False,confirmed_static_data,"Mid Grab cell, damage=12, active=14-16"
011,Nightmare,427,028D,165,offensive_attack,21,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=42, active=21-23"
011,Nightmare,427,028D,166,offensive_attack,21,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=42, active=21-23"
011,Nightmare,427,028D,167,offensive_attack,21,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=42, active=21-23"
011,Nightmare,435,03D0,172,offensive_attack,21,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=15, active=21-23"
011,Nightmare,3006,0327,281,offensive_attack,11,12,True,False,False,confirmed_static_data,"Mid Grab cell, damage=34, active=11-12"
011,Nightmare,3008,015A,283,offensive_attack,20,21,True,False,False,confirmed_static_data,"Mid Grab cell, damage=30, active=20-21"
011,Nightmare,3059,0235,329,offensive_attack,15,17,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=36, active=15-17"
011,Nightmare,3062,0375,332,offensive_attack,36,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=48, active=36-39"
012,Astaroth,488,01C1,285,nondamaging,11,17,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,470,0271,267,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,472,0271,269,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,476,0271,273,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,477,0271,274,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,266,001F,29,offensive_attack,35,42,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=35-42"
012,Astaroth,277,028E,43,offensive_attack,26,27,True,False,False,confirmed_static_data,"High Strike cell, damage=14, active=26-27"
012,Astaroth,351,0007,123,offensive_attack,28,29,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=28-29"
012,Astaroth,427,024B,208,offensive_attack,22,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=22-25"
012,Astaroth,427,024B,209,offensive_attack,22,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=22-25"
012,Astaroth,427,024B,210,offensive_attack,22,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=22-25"
012,Astaroth,546,00A6,300,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=75, active=30-35"
012,Astaroth,471,0271,268,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,473,0271,270,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,270,023C,33,offensive_attack,25,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=25-30"
012,Astaroth,270,023C,34,offensive_attack,25,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=25-30"
012,Astaroth,268,001F,31,offensive_attack,35,42,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=35-42"
012,Astaroth,270,023C,33,offensive_attack,25,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=25-30"
012,Astaroth,270,023C,34,offensive_attack,25,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=25-30"
012,Astaroth,273,023C,38,offensive_attack,25,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=25-30"
012,Astaroth,273,023C,39,offensive_attack,25,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=25-30"
012,Astaroth,279,028E,45,offensive_attack,26,27,True,False,False,confirmed_static_data,"High Strike cell, damage=24, active=26-27"
012,Astaroth,280,028E,46,offensive_attack,26,27,True,False,False,confirmed_static_data,"High Strike cell, damage=24, active=26-27"
012,Astaroth,352,0007,124,offensive_attack,28,29,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=28-29"
012,Astaroth,351,0007,123,offensive_attack,28,29,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=28-29"
012,Astaroth,352,0007,124,offensive_attack,28,29,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=28-29"
012,Astaroth,353,0007,125,offensive_attack,28,29,True,False,False,confirmed_static_data,"High Strike cell, damage=30, active=28-29"
012,Astaroth,354,0008,126,offensive_attack,30,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=30-31"
012,Astaroth,355,0008,127,offensive_attack,30,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=30-31"
012,Astaroth,356,0008,128,offensive_attack,30,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=30-31"
012,Astaroth,411,0008,190,offensive_attack,30,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=36, active=30-31"
012,Astaroth,546,00A6,300,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=75, active=30-35"
012,Astaroth,548,00A6,302,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=90, active=30-35"
012,Astaroth,548,00A6,302,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=90, active=30-35"
012,Astaroth,546,00A6,300,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=75, active=30-35"
012,Astaroth,546,00A6,300,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=75, active=30-35"
012,Astaroth,548,00A6,302,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=90, active=30-35"
012,Astaroth,548,00A6,302,offensive_attack,30,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=90, active=30-35"
012,Astaroth,367,00B4,140,offensive_attack,20,22,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=26, active=20-22"
012,Astaroth,373,0012,143,offensive_attack,29,33,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=36, active=29-33"
012,Astaroth,391,0194,160,offensive_attack,41,43,True,False,False,confirmed_static_data,"Mid Strike cell, damage=52, active=41-43"
012,Astaroth,393,0194,162,offensive_attack,41,43,True,False,False,confirmed_static_data,"Mid Strike cell, damage=52, active=41-43"
012,Astaroth,395,0194,164,offensive_attack,41,43,True,False,False,confirmed_static_data,"Mid Strike cell, damage=52, active=41-43"
012,Astaroth,284,0014,48,offensive_attack,26,28,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=26-28"
012,Astaroth,308,00B8,71,offensive_attack,36,38,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=36-38"
012,Astaroth,318,007B,83,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=19-20"
012,Astaroth,327,0205,94,offensive_attack,23,26,True,False,False,confirmed_static_data,"Mid Strike cell, damage=52, active=23-26"
012,Astaroth,327,0205,95,offensive_attack,22,26,True,False,False,confirmed_static_data,"Mid Strike cell, damage=52, active=22-26"
012,Astaroth,330,00AB,99,offensive_attack,22,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=22-24"
012,Astaroth,332,0200,102,offensive_attack,13,16,True,False,False,confirmed_static_data,"Unblockable Super_or_Other cell, damage=30, active=13-16"
012,Astaroth,332,0200,103,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Grab cell, damage=30, active=15-16"
012,Astaroth,407,0031,185,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=19-20"
012,Astaroth,444,00B9,236,offensive_attack,28,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=65, active=28-31"
012,Astaroth,463,0259,257,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,463,0259,258,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,272,023D,37,offensive_attack,40,43,True,False,False,confirmed_static_data,"Mid Strike cell, damage=42, active=40-43"
012,Astaroth,272,023D,37,offensive_attack,40,43,True,False,False,confirmed_static_data,"Mid Strike cell, damage=42, active=40-43"
012,Astaroth,274,023D,40,offensive_attack,40,43,True,False,False,confirmed_static_data,"Mid Strike cell, damage=42, active=40-43"
012,Astaroth,310,00B8,73,offensive_attack,35,38,True,False,False,confirmed_static_data,"Unblockable Strike cell, damage=32, active=35-38"
012,Astaroth,310,00B8,74,offensive_attack,36,38,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=36-38"
012,Astaroth,311,00B8,75,offensive_attack,35,38,True,False,False,confirmed_static_data,"Unblockable Strike cell, damage=32, active=35-38"
012,Astaroth,311,00B8,76,offensive_attack,36,38,True,False,False,confirmed_static_data,"Mid Strike cell, damage=32, active=36-38"
012,Astaroth,313,00DA,78,offensive_attack,21,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=21-23"
012,Astaroth,313,00DA,79,offensive_attack,21,23,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=21-23"
012,Astaroth,320,007B,86,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=19-20"
012,Astaroth,322,00AB,88,offensive_attack,20,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=20-22"
012,Astaroth,322,00AB,88,offensive_attack,20,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=20-22"
012,Astaroth,324,00AB,90,offensive_attack,20,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=20-22"
012,Astaroth,333,0200,104,offensive_attack,26,29,True,False,False,confirmed_static_data,"Unblockable Super_or_Other cell, damage=30, active=26-29"
012,Astaroth,333,0200,105,offensive_attack,28,29,True,False,False,confirmed_static_data,"Mid Grab cell, damage=30, active=28-29"
012,Astaroth,334,0200,106,offensive_attack,31,34,True,False,False,confirmed_static_data,"Unblockable Super_or_Other cell, damage=36, active=31-34"
012,Astaroth,334,0200,107,offensive_attack,33,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=36, active=33-34"
012,Astaroth,336,0200,110,offensive_attack,31,34,True,False,False,confirmed_static_data,"Unblockable Super_or_Other cell, damage=36, active=31-34"
012,Astaroth,336,0200,111,offensive_attack,33,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=36, active=33-34"
012,Astaroth,423,000B,203,offensive_attack,37,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=75, active=37-39"
012,Astaroth,535,02A5,297,offensive_attack,34,36,True,False,False,confirmed_static_data,"Mid Strike cell, damage=55, active=34-36"
012,Astaroth,536,02A5,298,offensive_attack,39,41,True,False,False,confirmed_static_data,"Mid Strike cell, damage=65, active=39-41"
012,Astaroth,536,02A5,298,offensive_attack,39,41,True,False,False,confirmed_static_data,"Mid Strike cell, damage=65, active=39-41"
012,Astaroth,338,002A,113,offensive_attack,13,14,True,False,False,confirmed_static_data,"High Grab cell, damage=24, active=13-14"
012,Astaroth,348,0006,120,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Grab cell, damage=38, active=19-20"
012,Astaroth,451,00E9,241,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
012,Astaroth,451,00E9,242,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
012,Astaroth,482,02C1,279,nondamaging,45,46,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,487,01C1,284,nondamaging,11,17,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,488,01C1,285,nondamaging,11,17,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,489,01FC,286,nondamaging,13,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
012,Astaroth,349,0006,121,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Grab cell, damage=38, active=19-20"
012,Astaroth,448,00EA,239,offensive_attack,17,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=46, active=17-34"
012,Astaroth,448,00EA,240,offensive_attack,17,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=46, active=17-34"
012,Astaroth,451,00E9,241,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
012,Astaroth,451,00E9,242,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
012,Astaroth,452,00EA,243,offensive_attack,17,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=46, active=17-34"
012,Astaroth,452,00EA,244,offensive_attack,17,34,True,False,False,confirmed_static_data,"Mid Grab cell, damage=46, active=17-34"
012,Astaroth,451,00E9,241,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
012,Astaroth,451,00E9,242,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
012,Astaroth,451,00E9,241,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
012,Astaroth,451,00E9,242,offensive_attack,17,25,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=20, active=17-25"
014,Cervantes,266,0014,33,offensive_attack,29,31,True,False,False,confirmed_static_data,"High Strike cell, damage=22, active=29-31"
014,Cervantes,280,006F,46,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=15, active=17-18"
014,Cervantes,399,00F1,163,offensive_attack,7,9,True,False,False,confirmed_static_data,"Mid Strike cell, damage=28, active=7-9"
014,Cervantes,546,0258,282,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,283,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,284,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,285,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,286,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,545,0256,281,offensive_attack,13,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=38, active=13-25"
014,Cervantes,513,0254,257,offensive_attack,26,28,True,False,False,confirmed_static_data,"High Strike cell, damage=12, active=26-28"
014,Cervantes,278,01CF,4097,cross_bank_or_unknown,,,False,False,False,unresolved,cell index is outside this KHD bank; shared/common cell semantics are not resolved
014,Cervantes,303,0125,71,offensive_attack,34,35,True,False,False,confirmed_static_data,"Mid Strike cell, damage=5, active=34-35"
014,Cervantes,427,0105,190,offensive_attack,69,70,True,False,False,confirmed_static_data,"Mid Strike cell, damage=68, active=69-70"
014,Cervantes,538,01FB,277,offensive_attack,35,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=48, active=35-39"
014,Cervantes,538,01FB,278,offensive_attack,35,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=28, active=35-39"
014,Cervantes,536,01FB,275,offensive_attack,23,26,True,False,False,confirmed_static_data,"Mid Strike cell, damage=22, active=23-26"
014,Cervantes,294,015C,61,offensive_attack,13,15,True,False,False,confirmed_static_data,"Mid Strike cell, damage=15, active=13-15"
014,Cervantes,294,015C,62,offensive_attack,13,15,True,False,False,confirmed_static_data,"Unblockable Strike cell, damage=15, active=13-15"
014,Cervantes,366,0161,128,offensive_attack,21,22,True,False,False,confirmed_static_data,"Mid Strike cell, damage=40, active=21-22"
014,Cervantes,369,015C,131,offensive_attack,4,5,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=4-5"
014,Cervantes,369,015C,132,offensive_attack,5,5,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=5-5"
014,Cervantes,369,015C,131,offensive_attack,4,5,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=4-5"
014,Cervantes,369,015C,132,offensive_attack,5,5,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=5-5"
014,Cervantes,369,015C,131,offensive_attack,4,5,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=4-5"
014,Cervantes,369,015C,132,offensive_attack,5,5,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=5-5"
014,Cervantes,541,0099,280,offensive_attack,37,39,True,False,False,confirmed_static_data,"Mid Strike cell, damage=55, active=37-39"
014,Cervantes,268,0273,34,offensive_attack,23,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=12, active=23-25"
014,Cervantes,296,0117,64,offensive_attack,16,17,True,False,False,confirmed_static_data,"Mid Strike cell, damage=25, active=16-17"
014,Cervantes,401,015B,164,offensive_attack,32,33,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=32-33"
014,Cervantes,415,021F,176,offensive_attack,42,43,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=42-43"
014,Cervantes,545,0256,281,offensive_attack,13,25,True,False,False,confirmed_static_data,"Mid Strike cell, damage=38, active=13-25"
014,Cervantes,546,0258,282,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,283,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,284,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,285,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,286,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,448,019B,199,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
014,Cervantes,276,01E9,44,offensive_attack,28,31,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=28-31"
014,Cervantes,419,0018,181,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Grab cell, damage=26, active=33-35"
014,Cervantes,422,0019,185,offensive_attack,33,35,True,False,False,confirmed_static_data,"Mid Grab cell, damage=26, active=33-35"
014,Cervantes,548,025A,292,offensive_attack,25,32,True,False,False,confirmed_static_data,"Mid Grab cell, damage=24, active=25-32"
014,Cervantes,546,0258,282,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,283,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,284,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,285,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,546,0258,286,offensive_attack,10,30,True,False,False,confirmed_static_data,"Mid Strike cell, damage=60, active=10-30"
014,Cervantes,548,025A,292,offensive_attack,25,32,True,False,False,confirmed_static_data,"Mid Grab cell, damage=24, active=25-32"
014,Cervantes,534,01E1,273,offensive_attack,28,36,True,False,False,confirmed_static_data,"Mid Grab cell, damage=20, active=28-36"
015,Raphael,258,007A,23,offensive_attack,16,17,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=16-17"
015,Raphael,262,0125,27,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=14, active=17-18"
015,Raphael,420,01BD,173,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=19-20"
015,Raphael,419,0238,172,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Super_or_Other cell, damage=10, active=13-14"
015,Raphael,454,0239,200,offensive_attack,15,17,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=15-17"
015,Raphael,314,0117,83,offensive_attack,12,13,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=12-13"
015,Raphael,259,01CB,24,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Strike cell, damage=15, active=15-16"
015,Raphael,273,0249,41,offensive_attack,15,16,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=15-16"
015,Raphael,274,0249,42,offensive_attack,15,16,True,False,False,confirmed_static_data,"High Strike cell, damage=14, active=15-16"
015,Raphael,346,0087,115,offensive_attack,19,20,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=19-20"
015,Raphael,373,0086,140,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=23-24"
015,Raphael,373,0086,141,offensive_attack,23,24,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=23-24"
015,Raphael,421,0087,174,offensive_attack,16,17,True,False,False,confirmed_static_data,"High Strike cell, damage=15, active=16-17"
015,Raphael,430,012E,182,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=15, active=19-20"
015,Raphael,424,0082,176,offensive_attack,9,10,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=9-10"
015,Raphael,387,007D,151,nondamaging,17,18,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
015,Raphael,296,0090,63,offensive_attack,27,29,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=27-29"
015,Raphael,449,00F8,196,offensive_attack,17,18,True,False,False,confirmed_static_data,"Mid Strike cell, damage=16, active=17-18"
015,Raphael,455,0237,201,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=35, active=19-20"
015,Raphael,440,024C,194,offensive_attack,11,12,True,False,False,confirmed_static_data,"Mid Strike cell, damage=30, active=11-12"
015,Raphael,297,00ED,64,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Strike cell, damage=38, active=19-20"
015,Raphael,277,00F1,45,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Grab cell, damage=20, active=19-20"
015,Raphael,347,003C,116,offensive_attack,13,14,True,False,False,confirmed_static_data,"Mid Strike cell, damage=8, active=13-14"
015,Raphael,434,01B6,186,offensive_attack,15,16,True,False,False,confirmed_static_data,"High Grab cell, damage=10, active=15-16"
015,Raphael,435,01BF,187,offensive_attack,15,16,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=15-16"
015,Raphael,435,01BF,188,offensive_attack,15,18,True,False,False,confirmed_static_data,"Mid Grab cell, damage=10, active=15-18"
015,Raphael,452,0258,199,offensive_attack,10,18,True,False,False,confirmed_static_data,"Mid Grab cell, damage=20, active=10-18"
015,Raphael,456,027C,202,offensive_attack,19,20,True,False,False,confirmed_static_data,"Mid Grab cell, damage=28, active=19-20"
016,Talim,393,015B,168,nondamaging,16,17,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
016,Talim,393,015B,168,nondamaging,16,17,False,False,True,confirmed_static_data,NonDamaging cell is non-damage metadata/body data until a narrower role is proven
016,Talim,257,01B8,24,offensive_attack,10,11,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=10-11"
016,Talim,257,01B8,25,offensive_attack,10,11,True,False,False,confirmed_static_data,"High Strike cell, damage=10, active=10-11"
016,Talim,260,01CB,28,offensive_attack,16,17,True,False,False,confirmed_static_data,"Mid Strike cell, damage=14, active=16-17"
016,Talim,296,0225,68,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=16, active=17-18"
016,Talim,297,0225,69,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=20, active=17-18"
016,Talim,298,0225,70,offensive_attack,17,18,True,False,False,confirmed_static_data,"High Strike cell, damage=28, active=17-18"
016,Talim,353,017E,124,offensive_attack,29,31,True,False,False,confirmed_static_data,"High Strike cell, damage=16, active=29-31"
016,Talim,353,017E,125,offensive_attack,29,31,True,False,False,confirmed_static_data,"High Strike cell, damage=16, active=29-31"
016,Talim,466,014F,218,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=26, active=19-21"
016,Talim,498,0138,234,offensive_attack,31,34,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=31-34"
016,Talim,498,0138,234,offensive_attack,31,34,True,False,False,confirmed_static_data,"Mid Strike cell, damage=20, active=31-34"
016,Talim,355,017F,127,offensive_attack,35,37,True,False,False,confirmed_static_data,"Mid Strike cell, damage=4, active=35-37"
016,Talim,356,0180,128,offensive_attack,19,21,True,False,False,confirmed_static_data,"Mid Strike cell, damage=4, active=19-21"
016,Talim,364,015D,136,offensive_attack,29,32,True,False,False,confirmed_static_data,"Mid Strike cell, damage=45, active=29-32"
