cid,character,movement_type,route_kind,quality_status,quality_score,quality_grade,distance_f4,distance_f8,distance_f12,distance_f16,total_distance,peak_distance,first_movement_frame,first_frame_8_units,first_frame_16_units,first_frame_30_units,earliest_guard_or_neutral_frame,earliest_attack_cancel_frame,recovery_trust_status,recovery_trust_confidence,plain_movement,has_attack_cell,root_decode_confidence,selection_reason,reason
014,Cervantes,forward_diagonal,trusted_basic,rankable_static_distance,30.593,C,0.2925816264428507,0.24247062829328514,0.2314000974213217,0.22192342075251784,0.2925816264428507,0.2925816264428507,1,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
014,Cervantes,forward_step_candidate,unresolved,unranked,,Unranked,0.14900000707712024,0.3330000158166513,0.5810000275960192,0.698000033153221,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
014,Cervantes,sidestep_down_candidate,measured_but_not_basic,unranked,,Unranked,0.0,0.0,0.0,0.0,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; source is not proven neutral or stance-root basic movement; unranked unless route is trusted basic movement and root motion is decoded with high confidence
014,Cervantes,sidestep_up_candidate,unresolved,unranked,,Unranked,0.02400000113993883,0.04800000227987766,0.03600000170990825,0.00800000037997961,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
015,Raphael,back_diagonal,unresolved,unknown_no_static_route,,Unranked,,,,,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,unknown,no direction-gated route found for this movement type,no direction-gated route found for this movement type
015,Raphael,backstep_candidate,unresolved,unranked,,Unranked,0.08300000394228846,0.22500001068692654,0.3290000156266615,0.39300001866649836,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
015,Raphael,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,57.504,B,0.34677083415872406,0.5990993524412885,0.7827963069726555,0.8990506530689034,0.9604103745910705,0.9604103745910705,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
015,Raphael,forward_diagonal,trusted_basic,rankable_static_distance,34.481,C,0.04785394672896199,0.1225765125433843,0.21396496056355055,0.30809902469399564,2.6170375714936114,2.6170375714936114,2,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
015,Raphael,forward_step_candidate,trusted_basic,rankable_static_distance,65.333,B,0.04700000223238021,0.12000000569969416,0.21000000997446477,0.30700001458171755,2.61700012430083,2.61700012430083,2,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
015,Raphael,sidestep_down_candidate,trusted_basic,rankable_static_distance,19.767,C,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
015,Raphael,sidestep_up_candidate,trusted_basic,rankable_static_distance,29.429,C,0.0,0.0,0.0,0.0,0.058000002754852176,0.058000002754852176,30,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
016,Talim,back_diagonal,measured_but_not_basic,unranked,,Unranked,0.050010001375547446,0.13829317342796626,0.2635906041577468,0.3851882839526587,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; source is not proven neutral or stance-root basic movement; unranked unless route is trusted basic movement and root motion is decoded with high confidence
016,Talim,backstep_candidate,unresolved,unranked,,Unranked,0.05200000246986747,0.12700000603217632,0.3570000169565901,0.740000035148114,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
016,Talim,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,81.948,S,0.627544450545245,0.9363354544629361,1.1430039912908674,1.237740742454729,1.2488895660409403,1.2488895660409403,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
016,Talim,forward_diagonal,trusted_basic,rankable_static_distance,45.963,B,0.11512168022995266,0.37903563638229054,0.5827950173646129,0.7659882869451207,1.9430011216234024,1.9430011216234024,1,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
016,Talim,forward_step_candidate,unresolved,unranked,,Unranked,0.04800000227987766,0.26600001263432205,0.5210000247461721,0.7240000343881547,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
016,Talim,sidestep_down_candidate,trusted_basic,rankable_static_distance,45.825,B,0.003000000142492354,0.00800000037997961,0.01500000071246177,0.02200000104494393,0.04700000223238021,0.04700000223238021,9,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
016,Talim,sidestep_up_candidate,unresolved,unranked,,Unranked,0.04000000189989805,0.09500000451225787,0.12300000584218651,0.08600000408478081,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
017,Cassandra,back_diagonal,unresolved,unranked,,Unranked,0.3352879518848496,0.3791477464733274,0.40397155283819614,0.37448232711544677,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; cell index is outside this KHD bank; shared/common cell semantics are not resolved; unranked unless route is trusted basic movement and root motion is decoded with high confidence
017,Cassandra,backstep_candidate,unresolved,unranked,,Unranked,0.1830000086920336,0.35400001681409776,0.5480000260286033,0.8450000401353464,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
017,Cassandra,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,14.204,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
017,Cassandra,forward_diagonal,unresolved,unranked,,Unranked,0.0,0.0,0.0,0.0,,,,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
017,Cassandra,forward_step_candidate,unresolved,unranked,,Unranked,0.3450000163866207,0.6650000315858051,1.068000050727278,1.2980000616516918,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
017,Cassandra,sidestep_down_candidate,trusted_basic,rankable_static_distance,39.116,B,0.0020000000949949026,0.00800000037997961,0.01500000071246177,0.02200000104494393,0.04000000189989805,0.04000000189989805,10,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
017,Cassandra,sidestep_up_candidate,trusted_basic,rankable_static_distance,52.0,B,0.03100000147242099,0.028000001329928637,0.019000000902451575,0.003000000142492354,0.03100000147242099,0.03100000147242099,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
022,Setsuka,back_diagonal,trusted_basic,rankable_static_distance,16.333,D,0.06900724927401278,0.18600269698727145,0.30500165382665717,0.38000133383628965,0.3900013005732417,0.3900013005732417,1,,,,,,unknown_from_static_bytecode,unknown,True,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
022,Setsuka,backstep_candidate,unresolved,unranked,,Unranked,0.09600000455975533,0.17300000821705908,0.45900002180133015,0.9210000437451527,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
022,Setsuka,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,70.96,A,0.47215465811237545,0.7312216153754966,0.9230049192337868,1.0170020148714383,1.0400019724725857,1.0400019724725857,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
022,Setsuka,forward_diagonal,trusted_basic,rankable_static_distance,85.222,S,0.488937647056843,0.9435698620538088,1.2775653232019561,1.627000384592414,3.0320001440122724,3.0320001440122724,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
022,Setsuka,forward_step_candidate,unresolved,unranked,,Unranked,0.04000000189989805,0.10000000474974513,0.3410000161966309,0.6990000332007185,,,1,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
022,Setsuka,sidestep_down_candidate,measured_but_not_basic,unranked,,Unranked,0.004000000189989805,0.009000000427477062,0.017000000807456672,0.025000001187436283,,,9,,,,,,unknown_from_static_bytecode,unknown,False,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; source is not proven neutral or stance-root basic movement; unranked unless route is trusted basic movement and root motion is decoded with high confidence
022,Setsuka,sidestep_up_candidate,trusted_basic,rankable_static_distance,20.5,D,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
023,Tira,back_diagonal,unresolved,unranked,,Unranked,0.04110961153479061,0.20199258371506393,0.38637418933116424,0.5860546328005181,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
023,Tira,backstep_candidate,unresolved,unranked,,Unranked,0.04000000189989805,0.12300000584218651,0.25800001225434244,0.43200002051889896,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
023,Tira,eight_way_or_ambiguous,trusted_basic,rankable_static_distance,58.183,B,0.3071319080800127,0.5805824937254848,0.8161869046253443,0.9706750689623945,1.0110915374553686,1.0110915374553686,0,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
023,Tira,forward_diagonal,unresolved,unranked,,Unranked,0.10089599083733769,0.12254387551623494,0.15326448457300965,0.2507987359919892,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to diagonal movement; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
023,Tira,forward_step_candidate,unresolved,unranked,,Unranked,0.13900000660214573,0.2360000112093985,0.35400001681409776,0.472000022418797,,,0,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
023,Tira,sidestep_down_candidate,trusted_basic,rankable_static_distance,35.116,C,0.0020000000949949026,0.007000000332482159,0.00800000037997961,0.007000000332482159,0.04000000189989805,0.04000000189989805,10,,,,,,unknown_from_static_bytecode,unknown,True,False,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; direct movement predicate; same-bank route; root motion decoded; source is neutral-like; no active offensive cells on destination slot
023,Tira,sidestep_up_candidate,unresolved,unranked,,Unranked,0.021000000997446477,0.027000001282431185,0.041000001947395504,0.029000001377426088,,,2,,,,,,unknown_from_static_bytecode,unknown,False,True,high,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty; decoded with confirmed channel stream DAT_143e83c00; offensive cells exist and no static return/recovery frame is known; unranked unless route is trusted basic movement and root motion is decoded with high confidence
024,Zasalamel,back_diagonal,unresolved,unknown_no_static_route,,Unranked,,,,,,,,,,,,,unknown_from_static_bytecode,unknown,False,False,unknown,no direction-gated route found for this movement type,no direction-gated route found for this movement type
